RXCUI,ATC4,ATC2
262219,N01AH,N01
261107,N01AH,N01
261108,N01AH,N01
261109,N01AH,N01
261110,N01AH,N01
668622,N01AH,N01
668624,N01AH,N01
668626,N01AH,N01
668628,N01AH,N01
668630,N01AH,N01
829928,L01XX,L01
1992547,L01XX,L01
1442681,L03AA,L03
1442683,L03AA,L03
2101459,L03AA,L03
2101465,L03AA,L03
1596783,G03BA,G03
854995,A07AA,A07
1049640,N02BE,N02
1049642,N02BE,N02
1049625,N02BE,N02
1046920,N07BA,N07
360394,C08CA,C08
993688,N06AX,N06
199283,N06AA,N06
863671,G04CA,G04
1049233,N02BE,N02
1049647,N02BE,N02
1049650,N02BE,N02
1010608,N02AE,N02
404414,N02AE,N02
1801299,A12BA,A12
1432785,C05BB,C05
749198,B01AC,B01
1193454,N02BE,N02
1793135,B02BC,B02
1793145,B02BC,B02
748325,B02BC,B02
562830,B02BC,B02
1112224,R06AB,R06
992778,A01AB,A01
992771,A01AB,A01
992784,A01AB,A01
404326,A06AA,A06
1536610,A01AB,A01
763066,P03AC,P03
998541,A01AB,A01
1494035,A01AC,A01
1117398,P03AX,P03
669214,C05AD,C05
1653047,A06AA,A06
1251331,R06AE,R06
1991422,C05AD,C05
209652,D01AE,D01
1001058,R01AA,R01
1250470,D01AE,D01
995634,R06AE,R06
211292,A01AD,A01
1872897,C05AD,C05
1049759,D08AJ,D08
608696,A01AD,A01
1242123,C05BB,C05
1053146,A06AA,A06
1050119,P02CC,P02
1053196,R02AA,R02
1037065,D01AE,D01
708018,D01AE,D01
702428,A01AC,A01
1426293,C05AD,C05
211315,C05AD,C05
198556,M02AB,M02
1549312,A01AB,A01
1048134,N01BX,N01
1992531,N01BX,N01
1244150,R06AB,R06
1046611,R01AA,R01
209675,D01AE,D01
1038947,N01BX,N01
1094151,G04BX,G04
198542,A02AC,A02
2045339,C01BB,C01
1655221,D11AX,D11
1037034,A01AA,A01
1037030,A01AA,A01
750102,A01AA,A01
1191716,A01AA,A01
1312997,D01AE,D01
1113023,R05DA,R05
1310624,R05CA,R05
1001020,R01AA,R01
1301252,R05DA,R05
1421428,R05DA,R05
1373743,R05DA,R05
1993219,N02BE,N02
1993220,N02BE,N02
669131,R05CA,R05
727556,R05DA,R05
2002067,C05AD,C05
1537095,N02BE,N02
669126,R05CA,R05
1485605,R05CA,R05
1046626,R05DA,R05
763469,D10AE,D10
1039560,D01AE,D01
1046857,D10AB,D10
1442970,D01AE,D01
1483190,D01AE,D01
1483184,D01AE,D01
1547648,D01AE,D01
1598084,D01AE,D01
1656284,D01AE,D01
1039556,D01AE,D01
1049425,D01AE,D01
1039558,D01AE,D01
1039030,R02AA,R02
1359282,D10AE,D10
1482642,D10AE,D10
1656287,D01AE,D01
1656293,D10AE,D10
1656292,D10AE,D10
1991327,D01AE,D01
1372307,D01AE,D01
1429887,D08AJ,D08
1364052,D08AJ,D08
1235477,C05AD,C05
1235490,C05AD,C05
1039255,C05AD,C05
1658278,C05AD,C05
1923483,C05AD,C05
1039073,C05AD,C05
1115708,N01BX,N01
1251619,B05CA,B05
1300295,R02AA,R02
1300155,R02AA,R02
1039273,A01AC,A01
723778,D01AE,D01
1488053,R06AX,R06
1484963,B02BD,B02
1095283,B02BD,B02
1661352,B02BD,B02
867381,B06AC,B06
1926823,B06AC,B06
1926827,B06AC,B06
831509,B02BB,B02
1435489,D08AE,D08
810000,N03AX,N03
809987,N03AX,N03
809992,N03AX,N03
809996,N03AX,N03
1245460,A06AA,A06
1244918,N02BE,N02
1303251,N02BE,N02
1598066,D08AX,D08
1797909,D07AC,D07
1369753,R06AX,R06
1014573,R06AE,R06
1432508,N02BE,N02
1800670,N02BE,N02
1369756,R06AX,R06
1493160,D08AJ,D08
1493162,D08AJ,D08
1087968,G03DA,G03
2000013,G03DA,G03
1927693,A14AA,A14
433733,A02BC,A02
999729,N02AX,N02
999731,M03BX,M03
1125493,M02AB,M02
1946727,C05AD,C05
1234576,C01CA,C01
199870,M02AB,M02
1116922,M02AB,M02
1424611,D01AE,D01
1234327,M02AB,M02
198708,D11AX,D11
352083,D05AD,D05
1101111,D04AA,D04
1545303,G03AC,G03
1039746,D01AE,D01
1091941,D01AE,D01
1660001,B02BD,B02
1719240,B02BD,B02
727820,A12CA,A12
1042624,D11AX,D11
1495064,C07AA,C07
1669873,L01BC,L01
1729419,L01CA,L01
966920,B05CB,B05
206893,C01EB,C01
1373489,L04AX,L04
1373493,L04AX,L04
1373498,L04AX,L04
603541,L04AA,L04
1546187,L03AB,L03
1546198,L03AB,L03
1546189,L03AB,L03
1863565,M09AX,M09
2002727,C05AD,C05
1804836,D08AX,D08
200049,D11AX,D11
1358645,R05CA,R05
1423711,R06AB,R06
1046984,A03BA,A03
1046775,A03BA,A03
702220,R06AB,R06
1040058,R05DA,R05
1739337,N02CC,N02
1788864,G03AC,G03
901649,A01AC,A01
827693,R07AX,R07
1245946,D01AE,D01
1245937,D11AX,D11
853202,N05AH,N05
895671,N05AH,N05
104775,N05AH,N05
545353,N05AH,N05
997814,V03AN,V03
544138,D11AX,D11
1046840,D01AE,D01
1020495,D10AE,D10
310926,D11AX,D11
247139,D10AB,D10
1085940,D10AB,D10
794641,A06AX,A06
1368409,A10BH,A10
1368416,A10BH,A10
1368423,A10BH,A10
1368036,A10BH,A10
861785,A10BG,A10
861824,A10BG,A10
902624,A02BC,A02
1368012,A10BH,A10
1368430,A10BH,A10
1368437,A10BH,A10
1368444,A10BH,A10
1538142,L04AA,L04
900000,A10BG,A10
1368398,A10BH,A10
1368391,A10BH,A10
261268,A10BG,A10
899993,A10BG,A10
206205,A02BC,A02
1439829,N06AX,N06
1439844,N06AX,N06
1439842,N06AX,N06
1439838,N06AX,N06
1368020,A10BH,A10
757969,A02BC,A02
1790892,N06AX,N06
1441553,A02AB,A02
1648122,A16AX,A16
1535364,A01AA,A01
1535361,A01AA,A01
991013,A01AA,A01
688393,A01AA,A01
1547589,C05AD,C05
991007,A01AA,A01
991037,C05AD,C05
1090053,A01AA,A01
1670324,S01AD,S01
1670322,S01AD,S01
2104586,B05CA,B05
198488,C05AD,C05
1737789,P02CA,P02
153353,N02CC,N02
213167,N02CC,N02
1483679,N02CC,N02
901802,N02CC,N02
901803,N02CC,N02
1091437,D11AX,D11
1367834,D11AX,D11
1440191,P03AX,P03
1440021,P03AX,P03
1487078,D11AX,D11
1726656,D11AX,D11
1995293,N01BC,N01
1995288,N01BC,N01
1440936,A01AC,A01
543492,A01AC,A01
630196,A01AA,A01
1101938,A01AA,A01
313428,L02BA,L02
205292,J05AG,J05
205290,J05AG,J05
2047882,G03BA,G03
1797863,R01AD,R01
1592290,C01BB,C01
1810869,D08AJ,D08
1039780,D08AX,D08
1373322,C05AD,C05
1094831,C01BB,C01
1300288,L03AX,L03
1488333,P03AX,P03
1099896,M02AB,M02
1091387,L03AX,L03
1534658,M02AB,M02
1534818,M02AB,M02
1541083,M02AB,M02
248609,D01AE,D01
1876117,R06AB,R06
1744049,N02BE,N02
1743369,N02BE,N02
636568,R06AB,R06
833141,N06AX,N06
833147,N06AX,N06
833144,N06AX,N06
833135,N06AX,N06
1486801,B03AA,B03
311960,C04AC,C04
311949,C04AC,C04
1483558,B03AA,B03
995686,R06AE,R06
309595,B03BA,B03
993856,N03AX,N03
2110774,G03CA,G03
2110777,G03CA,G03
2110780,G03CA,G03
2110783,G03CA,G03
2110786,G03CA,G03
1988809,C01CA,C01
1116145,C01CA,C01
998509,A01AB,A01
809602,V06DC,V06
211633,A02AB,A02
417545,P03AX,P03
1011983,D08AJ,D08
2047879,D08AJ,D08
1545688,D08AJ,D08
1993075,A01AA,A01
1993079,A01AA,A01
834133,A01AB,A01
1653767,N02CC,N02
1435483,N06AX,N06
1435480,N06AX,N06
1807646,A12CA,A12
284534,B01AE,B01
1946651,J01DH,J01
1666837,N01AH,N01
1547620,J01XA,J01
1098198,D08AX,D08
105648,L03AC,L03
896777,C07AG,C07
896781,C07AG,C07
896783,C07AG,C07
213995,M04AA,M04
213998,M04AA,M04
1491562,A01AB,A01
1039991,D08AJ,D08
1039923,A01AC,A01
1039927,D11AX,D11
847060,C09CA,C09
744632,C09CA,C09
744624,C09CA,C09
744636,C09CA,C09
744628,C09CA,C09
999971,C09CA,C09
1000000,C09CA,C09
1000005,C09CA,C09
999990,C09CA,C09
999995,C09CA,C09
1599549,B01AF,B01
1599553,B01AF,B01
1599557,B01AF,B01
1745881,N02AA,N02
1745889,N02AA,N02
1745892,N02AA,N02
1745886,N02AA,N02
1944543,N02AA,N02
1944535,N02AA,N02
1944540,N02AA,N02
1250174,D08AX,D08
2000133,A07AA,A07
2000136,A07AA,A07
885859,A07EC,A07
1243583,A07EC,A07
1801519,A06AH,A06
800918,A11GA,A11
206873,A02BA,A02
404475,L04AX,L04
404476,L04AX,L04
539789,A07AA,A07
213439,C03AA,C03
2045245,A11GA,A11
1659445,A01AC,A01
1291103,A01AC,A01
260311,A01AC,A01
1291092,A01AC,A01
979115,A06AH,A06
1244062,A06AH,A06
1596778,A07EA,A07
636141,A06AD,A06
1600974,C05AD,C05
798072,C05AD,C05
637216,N07BB,N07
1111680,D10AE,D10
790286,J05AP,J05
199322,N03AX,N03
401965,C09AA,C09
401968,C09AA,C09
312772,A02BA,A02
883708,C01DX,C01
756209,J05AF,J05
311943,J05AG,J05
205291,J05AG,J05
284183,J05AF,J05
402245,J05AE,J05
1858836,G03AA,G03
1243324,J05AF,J05
1243328,J05AF,J05
1243227,J05AF,J05
1812279,G03AA,G03
1860414,G03AA,G03
1918056,G03AA,G03
2049264,G03AA,G03
1921723,G03AA,G03
1876810,G03AC,G03
1923421,G03AC,G03
1856424,G03AA,G03
1856402,G03AA,G03
1856398,G03AA,G03
2052064,G03AC,G03
1869047,B03AA,B03
1927957,B03AA,B03
1928007,G03AA,G03
1927366,G03AA,G03
1926946,B03AA,B03
1986791,B03AA,B03
1922783,C07AA,C07
2049636,D08AL,D08
1549386,C01CA,C01
1356330,M02AB,M02
1484488,M02AB,M02
1495189,A01AA,A01
351974,A01AB,A01
727160,R05DA,R05
1095368,D11AX,D11
1112448,D11AX,D11
1116121,D11AX,D11
207639,N05AB,N05
1046997,A03BA,A03
1193046,B03BA,B03
1437713,L01AA,L01
352066,C02KX,C02
656660,C02KX,C02
1989085,C02KX,C02
541070,A16AX,A16
582595,B01AC,B01
861966,B01AC,B01
1009216,B01AC,B01
1302755,B01AC,B01
1442143,C02KX,C02
1729053,B01AC,B01
1729057,B01AC,B01
1729061,B01AC,B01
1729065,B01AC,B01
1729013,B01AC,B01
1729029,B01AC,B01
1729033,B01AC,B01
1729047,B01AC,B01
1729076,B01AC,B01
1803018,V03AF,V03
1939308,V03AF,V03
1294552,C03XA,C03
582119,R05CB,R05
854187,C01EB,C01
1291987,J01FA,J01
1251192,A06AD,A06
1251196,A06AD,A06
1812011,C08CA,C08
1812015,C08CA,C08
1739890,J01DC,J01
2058953,J01DE,J01
1662280,J01XX,J01
352211,B01AC,B01
352212,B01AC,B01
352213,B01AC,B01
352214,B01AC,B01
857799,B01AC,B01
1488667,B01AC,B01
1488671,B01AC,B01
1488675,B01AC,B01
1488679,B01AC,B01
1858833,B01AC,B01
897117,C01BB,C01
1010768,A01AD,A01
1012756,N01BB,N01
1012709,A01AD,A01
1993224,A01AD,A01
1011648,A01AD,A01
1011646,A01AD,A01
1012706,N01BB,N01
1148952,D01AE,D01
1145955,P03AX,P03
1309978,D01AE,D01
1310062,D01AE,D01
251919,C01BB,C01
539485,J05AP,J05
616129,J05AP,J05
616131,J05AP,J05
616133,J05AP,J05
902312,J05AP,J05
896790,J05AP,J05
902313,J05AP,J05
1298334,J05AP,J05
198879,D08AE,D08
1301128,D08AE,D08
978639,D10AX,D10
1661499,N01BB,N01
407856,V03AN,V03
861674,N02CA,N02
801958,N05BA,N05
207478,N03AA,N03
201747,N03AA,N03
284191,L01BC,L01
1245420,C10AX,C10
1192685,R05DB,R05
995447,R05DA,R05
1440003,R06AB,R06
352119,A16AX,A16
352120,A16AX,A16
352121,A16AX,A16
545357,V03AF,V03
1799001,A16AX,A16
1790317,A16AX,A16
727714,L04AC,L04
197531,A01AB,A01
212227,A07BA,A07
314230,L04AA,L04
1046644,A12CB,A12
2049241,N07BA,N07
2049239,N07BA,N07
1657660,L01XC,L01
1116098,D08AJ,D08
1545789,D08AJ,D08
542355,N01AB,N01
997625,N01AB,N01
1047440,M03BX,M03
1369784,M03BX,M03
1047444,M03BX,M03
2055307,N02AA,N02
2055311,N02AA,N02
861646,C10AA,C10
702169,C10AB,C10
702055,C10AB,C10
861650,C10AA,C10
861654,C10AA,C10
898499,M09AB,M09
1095372,D08AJ,D08
1427379,D08AJ,D08
1734033,D08AE,D08
413259,D08AE,D08
1541816,C05AD,C05
1364539,P03AX,P03
1012594,C01BB,C01
1086474,R05CA,R05
1149353,R05CA,R05
1234990,N02BE,N02
848960,J01MA,J01
1945850,M01AE,M01
1244529,R06AB,R06
1945479,N02BE,N02
1087964,G03DA,G03
477347,V03AE,V03
642452,V03AE,V03
602635,V03AE,V03
239179,L01DA,L01
896184,R03AK,R03
896209,R03AK,R03
896228,R03AK,R03
901399,A01AB,A01
847131,D10AE,D10
420071,D10AE,D10
1300363,D01AE,D01
1300361,D01AE,D01
1299064,D01AE,D01
1608797,G02CC,G02
2002728,D08AE,D08
352210,R05CB,R05
880878,P03AX,P03
404140,A11GA,A11
802559,C05AD,C05
1045541,C05AD,C05
1245378,C05AD,C05
1046353,C05AD,C05
310541,A06AG,A06
1726660,S01KA,S01
1053133,S01KA,S01
1797528,L01XA,L01
1733890,A01AD,A01
1733892,A01AD,A01
1733871,C05AD,C05
1733859,C01BB,C01
1733863,C01BB,C01
1733870,C05AD,C05
1117211,A01AA,A01
1538466,D11AX,D11
1538461,D11AX,D11
1092658,D10AE,D10
1862084,C01BB,C01
1876729,C01BB,C01
1658966,A01AD,A01
1920976,C05AD,C05
313799,J01CA,J01
308210,J01CA,J01
211815,J01MA,J01
860895,N03AG,N03
860898,N03AG,N03
1366196,N05BA,N05
1191056,N05BA,N05
1191058,N05BA,N05
805466,N07XX,N07
805462,N07XX,N07
1813513,N03AF,N03
1490032,C01CA,C01
1490036,C01CA,C01
1490040,C01CA,C01
615965,D10AE,D10
311422,A12CC,A12
543732,C05BB,C05
543739,C05BB,C05
562359,G04BX,G04
238082,N01AX,N01
261265,M04AA,M04
1729586,N01AH,N01
884223,C02AC,C02
1090559,H01CB,H01
1090558,H01CB,H01
1090560,H01CB,H01
1535224,N05CM,N05
979120,C01BD,C01
1859553,A02BA,A02
1670195,N03AB,N03
1740894,L01DC,L01
308517,M03BX,M03
1300890,M03BX,M03
1666613,M03BX,M03
861362,B01AX,B01
861364,B01AX,B01
861366,B01AX,B01
861358,B01AX,B01
1799424,L01XX,L01
213570,H05BA,H05
1718913,M03AC,M03
1809083,J01EC,J01
2049891,A07AA,A07
2049888,A07AA,A07
2049890,A07AA,A07
2048025,L03AA,L03
1661332,B02BD,B02
827671,D10AX,D10
1191003,M02AB,M02
1112865,N02BE,N02
1112906,N02BE,N02
540617,P01AX,P01
404419,P01AX,P01
1247756,A06AA,A06
1247917,A06AB,A06
1247761,A06AA,A06
1872920,A06AB,A06
1039965,A06AB,A06
238850,D08AG,D08
1149658,D08AG,D08
211108,D08AG,D08
798176,D08AG,D08
108204,D08AG,D08
834150,A01AB,A01
404186,A06AB,A06
1248015,A06AB,A06
1795950,A09AB,A09
1044965,P03AX,P03
844831,R03DA,R03
844832,R03DA,R03
998691,C07AB,C07
998687,C07AB,C07
206412,C02AC,C02
206413,C02AC,C02
206048,D07AB,D07
1110806,A01AC,A01
1738541,A07EA,A07
1738581,N02CC,N02
1995460,D07AD,D07
213337,A16AB,A16
645617,J01DB,J01
409823,J01DD,J01
1654914,R02AA,R02
404652,J01XX,J01
801731,A06AH,A06
1597620,J01CG,J01
1540890,J01XX,J01
1540868,J01XX,J01
262063,L01DB,L01
1294641,L02AE,L02
1294626,L02AE,L02
1490667,G03BA,G03
1544281,R07AX,R07
1429284,N07AA,N07
1796730,C01CA,C01
1542385,C01CA,C01
1046560,M02AB,M02
1046569,M02AB,M02
1046575,M02AB,M02
753603,B05CB,B05
753601,B05CB,B05
646352,B05CB,B05
859081,G02CB,G02
1366556,A07EA,A07
1599841,B06AC,B06
1242543,N02BE,N02
1189100,M03BB,M03
723526,G03CA,G03
1148482,N02AX,N02
1148487,N02AX,N02
1148491,N02AX,N02
2044720,N04BB,N04
2044726,N04BB,N04
2044732,N04BB,N04
2052826,N06BA,N06
1191414,G01AC,G01
1191394,G01AC,G01
858370,G01AC,G01
1053618,R06AB,R06
1423702,R06AB,R06
1146688,A03BA,A03
846192,A01AC,A01
759697,A01AC,A01
759481,A01AC,A01
1724446,N02BE,N02
1992281,D07AD,D07
860113,M01AB,M01
860114,M01AB,M01
860115,M01AB,M01
834357,C01BD,C01
1804737,B01AE,B01
1790097,L01DB,L01
1939322,C01CE,C01
1435262,C05AD,C05
1485215,C05AD,C05
1744041,D01AE,D01
311913,G02CC,G02
584222,A16AB,A16
1490052,A16AB,A16
1111018,A16AX,A16
1111020,A16AX,A16
1653221,A16AX,A16
1922458,A16AB,A16
891522,A11DA,A11
857416,D04AA,D04
1362082,A01AD,A01
352317,N06BA,N06
352318,N06BA,N06
352320,N06BA,N06
352321,N06BA,N06
830642,V03AE,V03
1543552,L01XX,L01
1745090,L01AA,L01
309308,J01MA,J01
309310,J01MA,J01
1013662,A01AB,A01
861787,A10BA,A10
861790,A10BA,A10
1736654,G03AA,G03
1736656,G03AA,G03
1806683,G03CA,G03
1806684,G03CA,G03
1423123,G03AA,G03
1874537,G03AA,G03
1722680,B03AA,B03
1724801,B03AA,B03
1729516,B03AA,B03
1486452,B03AA,B03
1427301,G03AA,G03
1427300,G03AA,G03
1999724,G03AC,G03
1873704,B03AA,B03
91792,A14AA,A14
978680,B03BA,B03
1047907,A03BA,A03
1047908,A03BA,A03
1046771,A03BA,A03
1242705,A03BA,A03
828367,C05AD,C05
1539441,D08AJ,D08
1874173,C01BB,C01
1875237,C01BB,C01
1872891,C01BB,C01
809014,C03AA,C03
261337,N05AH,N05
866049,R03AC,R03
211161,N02BE,N02
211189,N02BE,N02
997951,B03BA,B03
636528,B03BA,B03
1487251,N02BE,N02
1427298,D06AX,D06
1376395,D08AG,D08
1731532,D08AX,D08
643027,N05AX,N05
643058,N05AX,N05
199310,L04AX,L04
359229,L04AX,L04
359228,L04AX,L04
312818,J05AP,J05
810071,G04BD,G04
810077,G04BD,G04
1249083,A08AA,A08
1112982,A08AA,A08
1112987,A08AA,A08
1988308,C05AE,C05
1988311,C05AE,C05
1988316,C05AE,C05
1988319,C05AE,C05
1988324,C05AE,C05
1988330,C05AE,C05
1998483,A01AB,A01
1665517,J01MA,J01
857120,N02BE,N02
656838,A01AA,A01
1435516,A01AA,A01
672193,D10AX,D10
1435495,C05AD,C05
727988,C05AD,C05
2054979,N03AX,N03
2054983,N03AX,N03
1098397,D06AX,D06
313147,D10AB,D10
897781,C08DA,C08
977836,G03AC,G03
1310533,L04AA,L04
1310525,L04AA,L04
1094543,G03AA,G03
1989873,B03AA,B03
857216,V03AE,V03
2099508,B03AA,B03
2047760,G03AA,G03
311877,D06AX,D06
866900,C10AC,C10
751553,G03AA,G03
1603861,G03AA,G03
1251323,G03AA,G03
1090992,G03AA,G03
1989507,B03AA,B03
309012,L01AD,L01
1489215,D10AE,D10
1488602,D01AE,D01
1666309,B02BD,B02
1661345,B02BD,B02
637218,N04BD,N04
1111642,L03AX,L03
242276,L03AX,L03
1487363,L03AX,L03
1999012,C01CX,C01
1148400,P03AX,P03
1148394,P03AX,P03
1094323,D10AB,D10
1552356,C05AA,C05
1146699,D10AE,D10
208560,C07AA,C07
967017,D06BB,D06
861668,N02CA,N02
1488045,D10AD,D10
801966,N05BA,N05
830877,C05AE,C05
830879,C05AE,C05
830882,C05AE,C05
830897,C05AE,C05
830900,C05AE,C05
1482684,D01AC,D01
748312,B05BC,B05
847217,D01AE,D01
1493276,D06BB,D06
1048130,D11AX,D11
352257,N01AX,N01
1746532,B01AX,B01
1376207,A02AB,A02
1489002,N02BE,N02
1537437,D08AX,D08
1011626,S01LA,S01
763181,A07EA,A07
197442,N03AF,N03
1191309,C05AA,C05
1191301,C05AA,C05
260409,A07EA,A07
583218,L01CD,L01
995605,J04AK,J04
1364477,A16AX,A16
1602028,H05AA,H05
1602034,H05AA,H05
1602040,H05AA,H05
1602046,H05AA,H05
1436155,D01AE,D01
1436161,D01AE,D01
1426997,A01AB,A01
1540223,A01AB,A01
1251495,G03CA,G03
1251501,G03CA,G03
753437,N06BA,N06
753439,N06BA,N06
753442,N06BA,N06
753443,N06BA,N06
1357009,G03CA,G03
1551622,G03CA,G03
1356979,G03CA,G03
1356997,G03CA,G03
1357007,G03CA,G03
1544377,P03AX,P03
1729091,B02BD,B02
1661335,B02BD,B02
1947382,B02BB,B02
1734689,A01AA,A01
1483143,A06AG,A06
1664463,D11AH,D11
1664440,D11AH,D11
1664458,D11AH,D11
905385,D10AD,D10
1538294,A02AC,A02
1545144,C01CA,C01
1094355,R06AA,R06
1094350,R05DA,R05
1547607,R05DA,R05
1495070,L01XX,L01
1543567,D01AE,D01
1251190,A06AD,A06
1595448,C01BB,C01
856944,N02BE,N02
859383,R05CA,R05
1731020,N03AX,N03
1875870,N03AX,N03
1875866,N03AX,N03
2001506,N03AX,N03
1876014,N03AX,N03
1876012,N03AX,N03
2003798,N03AX,N03
2001508,N03AX,N03
2003799,N03AX,N03
2003797,N03AX,N03
2003796,N03AX,N03
2003801,N03AX,N03
753451,N03AX,N03
751139,N03AX,N03
199079,N02BE,N02
1664645,M02AB,M02
1549081,A06AG,A06
1547991,A06AD,A06
1866143,N02BE,N02
1546705,L03AX,L03
403930,D10AD,D10
1944656,B03AA,B03
1116635,B01AC,B01
197843,D10AD,D10
197844,D10AD,D10
197845,D10AD,D10
1599803,N06DA,N06
1599805,N06DA,N06
1550965,G03CA,G03
1550964,G03CA,G03
476556,J05AR,J05
1795598,G03AA,G03
1744001,J05AR,J05
1744009,J05AR,J05
1744005,J05AR,J05
1796922,G03AA,G03
1805273,G03AA,G03
1740002,J01MA,J01
1594682,D01AE,D01
260223,D11AX,D11
1656660,B05CB,B05
1663455,M02AB,M02
1595452,A11HA,A11
1593607,C02DC,C02
1593609,C02DC,C02
1593569,D11AX,D11
1487080,D11AX,D11
1245095,D11AX,D11
899761,V03AN,V03
1651332,D10AD,D10
1651571,D10AD,D10
1595989,C01BB,C01
1799325,M01AE,M01
1601102,A11CC,A11
1593295,A01AA,A01
1871440,N02AA,N02
1664448,N02AA,N02
1797857,M01AB,M01
1871443,N02AA,N02
1664634,N02AA,N02
1871446,N02AA,N02
1293103,A06AG,A06
1664451,N02BE,N02
1664631,N02BE,N02
1940239,D01AE,D01
2109253,D01AE,D01
1789508,R06AX,R06
1789740,D04AA,D04
968670,R06AB,R06
1441831,R06AA,R06
1656333,L03AX,L03
1655506,M02AB,M02
250912,C01BB,C01
1605107,R05DA,R05
1608258,M02AB,M02
1660761,M02AB,M02
1605123,M02AB,M02
201912,P01BD,P01
1540663,C01BB,C01
1011707,C01BB,C01
1858567,D11AX,D11
2104630,D11AX,D11
2104634,D11AX,D11
105899,G02CC,G02
835560,G02CC,G02
828246,J01CA,J01
1652093,R06AB,R06
1303110,D08AJ,D08
1812484,L01DC,L01
1812480,L01DC,L01
1812482,L01DC,L01
1739800,A16AX,A16
1665473,A16AX,A16
103439,D07AB,D07
1999687,V10XX,V10
1806948,A01AB,A01
866461,C03AA,C03
866472,C03AA,C03
866452,C03AA,C03
252115,P03AX,P03
1798370,A05AA,A05
1798375,A05AA,A05
1861926,R05DA,R05
1367205,N02BE,N02
247294,C05AD,C05
210347,C05BB,C05
210346,C05BB,C05
749795,A01AD,A01
211832,A01AD,A01
1116148,C01CA,C01
262080,G03DA,G03
261319,G03DA,G03
1870935,A06AH,A06
360347,C05AD,C05
2001439,C01BB,C01
1728301,M02AB,M02
1746915,J06BB,J06
2107518,N07XX,N07
1538595,A02AC,A02
1053339,C05AD,C05
1552349,A04AA,A04
2044431,A04AA,A04
1728052,A04AA,A04
1293729,C05AD,C05
1928875,G01AC,G01
1605695,C01BB,C01
1596782,G03BA,G03
1673373,A04AD,A04
1986889,A04AD,A04
1918242,L01XX,L01
1862595,L01XX,L01
1921589,L01XX,L01
1862590,L01XX,L01
1606045,M02AB,M02
206997,A07EA,A07
1666098,A01AB,A01
1666545,A01AB,A01
1666542,A01AB,A01
2045140,A01AB,A01
1598027,D08AJ,D08
1606483,A01AC,A01
2117976,D08AH,D08
244475,D01AE,D01
1738574,D10AB,D10
1863554,C01BB,C01
1489934,J01XX,J01
1648152,A11HA,A11
1741559,A11HA,A11
1654725,A06AG,A06
1609070,D04AA,D04
904630,C07AA,C07
2055751,D06AX,D06
1045420,R02AA,R02
1045424,R02AA,R02
1791419,D11AX,D11
1648155,A11HA,A11
1648148,A11HA,A11
1654645,D08AX,D08
1923579,D10AB,D10
1989828,A16AB,A16
2043864,M05BX,M05
2043870,M05BX,M05
2043878,M05BX,M05
1652104,C01BB,C01
1809056,C05AD,C05
1491882,C01BB,C01
1545290,C01BB,C01
1729173,C01BB,C01
104776,N05AH,N05
1552201,C01BB,C01
1809843,A01AC,A01
1650439,D01AE,D01
1721472,N02BE,N02
809316,D10AE,D10
1874139,D10AE,D10
1865292,C01BB,C01
1800795,A06AB,A06
1874539,A02AC,A02
1430169,R01BA,R01
476827,A06AB,A06
2117335,C05AD,C05
1431682,D08AJ,D08
2110600,C05AD,C05
2117337,C05AD,C05
2044375,C05AD,C05
2046528,D04AA,D04
1927647,C05AD,C05
1941459,N02BE,N02
308933,A06AC,A06
750171,A06AB,A06
2045134,V03AB,V03
2108130,V03AB,V03
1651599,D11AX,D11
856836,N06AA,N06
283693,D01AE,D01
1796384,B02BD,B02
1743999,B02BD,B02
1747725,A01AA,A01
1736022,A01AA,A01
1048117,A01AA,A01
1862485,A01AA,A01
1737795,A01AA,A01
1665370,D08AX,D08
1657617,G03AC,G03
2049247,G03AC,G03
1659219,M02AB,M02
996033,S01KA,S01
996036,S01KA,S01
1241613,D10AE,D10
702354,C02DC,C02
1720963,D10AE,D10
1049127,D08AJ,D08
1359354,D06AX,D06
213626,D06AX,D06
1298275,D10AE,D10
809031,C02DC,C02
207371,C02DC,C02
1736057,D01AE,D01
208510,D10AE,D10
1745001,D01AE,D01
1114105,D08AJ,D08
1235022,D08AJ,D08
1111764,D04AA,D04
1798474,A01AA,A01
1602161,P03AX,P03
2043303,R05CA,R05
1871172,D01AE,D01
1596424,D08AG,D08
1248224,A06AA,A06
995019,C01DA,C01
1799434,C01DA,C01
1659650,P03AX,P03
1726278,L01DC,L01
1726274,L01DC,L01
1734203,N01BB,N01
1665365,D08AJ,D08
1666879,D08AX,D08
198572,D08AE,D08
1094342,A01AA,A01
2102705,L03AA,L03
1792144,A01AC,A01
1872062,L01DB,L01
1790095,L01DB,L01
1790208,H05BX,H05
1919211,L01AC,L01
1919209,L01AC,L01
2058906,N03AX,N03
1356841,R06AB,R06
1858383,C01CA,C01
995483,R05DA,R05
1792707,R05DA,R05
1945844,N06BA,N06
1739827,N06BA,N06
1739833,N06BA,N06
1739839,N06BA,N06
1739809,N06BA,N06
1739815,N06BA,N06
1739821,N06BA,N06
1926855,N06BA,N06
1926847,N06BA,N06
1926851,N06BA,N06
2003239,A06AB,A06
1718751,A12CA,A12
1747492,C01BB,C01
1873765,A06AX,A06
1999330,A11HA,A11
1790651,N02BE,N02
1790296,D01AE,D01
1790294,D01AE,D01
1790292,D01AE,D01
